物品ID	物品名称	物品类型	稀有度	物品介绍
1481	布制的窗帘【小】	房间装饰	3	雅致的布制窗帘。
1482	毛皮的窗帘【小】	房间装饰	3	充满野性的毛皮窗帘。
1483	典雅的窗帘【小】	房间装饰	3	精致典雅的窗帘。
1484	可爱的窗帘【小】	房间装饰	3	明亮可爱的窗帘。
1485	布制的窗帘【大】	房间装饰	3	雅致的布制窗帘。
1486	毛皮的窗帘【大】	房间装饰	3	充满野性的毛皮窗帘。
1487	典雅的窗帘【大】	房间装饰	3	精致典雅的窗帘。
1488	可爱的窗帘【大】	房间装饰	3	明亮可爱的窗帘。
1489	怀旧的沙发	房间装饰	3	令人感觉亲切的普通沙发。
1490	Unavailable	物品	3	Unavailable
1491	高级沙发	房间装饰	3	亮皮高级沙发。
1492	典雅的沙发	房间装饰	3	手感舒适的典雅沙发。
1493	可爱的沙发	房间装饰	3	可爱蓬厚的沙发。
1494	富有野趣的床铺	房间装饰	3	富有野趣的结实床铺。
1495	怀旧的床铺	房间装饰	3	令人感觉亲切的普通床铺。
1496	高级床铺	房间装饰	3	极尽奢华的高级床铺。
1497	可爱的床铺	房间装饰	3	可爱舒适的床铺。
1498	怀旧的桌子	房间装饰	3	令人感觉亲切的普通桌子。
1499	高级桌子	房间装饰	3	厚重的高级桌子。
1500	典雅的桌子	房间装饰	3	洗炼典雅的桌子。
1501	可爱的桌子	房间装饰	3	清纯可爱的桌子。
1502	富有野趣的椅子	房间装饰	3	富有野趣的粗犷椅子
1503	怀旧的椅子	房间装饰	3	令人感觉亲切的朴素椅子
1504	高级椅子	房间装饰	3	年代久远的高级椅子。
1505	典雅的椅子	房间装饰	3	低调典雅的椅子。
1506	可爱的椅子	房间装饰	3	魅力四射的可爱椅子。
1507	大份肉料理	房间装饰	3	想增加力气时享用的餐点。
1508	派对组合餐	房间装饰	3	大家一起同乐享用的餐点。
1509	热带午餐	房间装饰	3	可以享受南国风情的餐点。
1510	丰盛的炖菜料理	房间装饰	3	适合冷天吃的料理。
1511	猎人早午餐	房间装饰	3	适合晚起时吃的料理。
1512	怀旧的矮柜	房间装饰	3	怀旧质朴的矮柜。
1513	高级矮柜	房间装饰	3	内部构造也令人安心的高级矮柜。
1514	可爱的矮柜	房间装饰	3	甜美可爱的矮柜。
1515	永霜冻土的植物1	房间装饰	3	生长在永霜冻土的植物。
1516	永霜冻土的植物2	房间装饰	3	生长在永霜冻土的植物。
1517	永霜冻土的植物4	房间装饰	3	生长在永霜冻土的植物。
1518	永霜冻土的植物3	房间装饰	3	生长在永霜冻土的植物。
1519	古代树森林的植物1	房间装饰	3	生长在古代树森林的植物。
1520	大蚁冢荒地的植物3	房间装饰	3	生长在大蚁冢荒地的植物。
1521	古代树森林的植物4	房间装饰	3	生长在古代树森林的植物。
1522	古代树森林的植物5	房间装饰	3	生长在古代树森林的植物。
1523	古代树森林的植物3	房间装饰	3	生长在古代树森林的植物。
1524	大蚁冢荒地的植物2	房间装饰	3	生长在大蚁冢荒地的植物。
1525	大蚁冢荒地的植物4	房间装饰	3	生长在大蚁冢荒地的植物。
1526	大蚁冢荒地的植物1	房间装饰	3	生长在大蚁冢荒地的植物。
1527	古代树森林的植物2	房间装饰	3	生长在古代树森林与大蚁冢荒地的植物。
1528	瘴气之谷的植物1	房间装饰	3	生长在瘴气之谷的植物。
1529	瘴气之谷的植物2	房间装饰	3	生长在瘴气之谷的植物。
1530	质朴的壶	房间装饰	3	无多余装饰的质朴的壶。
1531	德特尔玩偶	房间装饰	3	尖耳朵的德特尔玩偶。
1532	奇面族玩偶	房间装饰	3	脸部赤红的奇面族玩偶。
1533	兽缠族玩偶	房间装饰	3	有大型犄角的兽缠族玩偶。
1534	艾露猫玩偶	房间装饰	3	质朴可爱的随从艾露猫玩偶。
1535	德特尔玩偶【黑】	房间装饰	3	尖耳朵的德特尔玩偶。
1536	德特尔玩偶【绀】	房间装饰	3	尖耳朵的德特尔玩偶。
1537	德特尔玩偶【蓝】	房间装饰	3	尖耳朵的德特尔玩偶。
1538	噗吱猪玩偶【条纹】	房间装饰	3	有条纹图案的噗吱猪玩偶。
1539	噗吱猪玩偶【国王】	房间装饰	3	国王造型的噗吱猪玩偶。
1540	Unavailable	物品	3	Unavailable
1541	Unavailable	物品	3	Unavailable
1542	Unavailable	物品	3	Unavailable
1543	高级浇水器	房间装饰	3	金属制的高级浇水器。
1544	高级的壶	房间装饰	3	价格非常昂贵的高级壶。
1545	质朴壶具组	房间装饰	3	许多质朴的壶。
1546	麻袋	房间装饰	3	好用的麻质袋子。
1547	酒瓶	房间装饰	3	内已装酒可随意饮用的瓶子。
1548	大小酒瓶组	房间装饰	3	装了数种酒的瓶子。
1549	调和器具	房间装饰	3	调和时不可或缺的器具组。
1550	和服布料	房间装饰	3	染制的美丽和服布料。
1551	角的摆饰	房间装饰	3	某种角的装饰品。
1552	化石摆饰	房间装饰	3	某种化石的装饰品。
1553	质朴的土锅	房间装饰	3	印有艾露猫图案的质朴土锅。
1554	锅具组	房间装饰	3	各种锅具的组合。
1555	装饰盘套装【小】	房间装饰	3	图案艳丽的装饰盘套装。
1556	装饰盘套装【大】	房间装饰	3	图案艳丽的装饰盘套装。
1557	装有矿石的篮子	房间装饰	3	装满大量矿石的篮子。
1558	酒樽	房间装饰	3	存放着可供尽情饮用的酒。
1559	急救箱	房间装饰	3	备着会让人比较安心的急救箱。
1560	简约的花瓶【小】	房间装饰	3	高质量的简约风花瓶。
1561	盆栽	房间装饰	3	低调的花卉盆栽。
1562	探究的书籍	房间装饰	3	经过妥善整理的书籍。
1563	贤明的书籍	房间装饰	3	慢慢堆积存放的书籍。
1564	简约的花瓶【大】	房间装饰	3	高质量的简约风花瓶。
1565	仙人掌盆栽	房间装饰	3	耐旱的仙人掌盆栽。
1566	缤纷的盆栽	房间装饰	3	色彩缤纷的花卉盆栽。
1567	装满菇类的篮子	房间装饰	3	装有各种菇类的篮子。
1568	水果拼盘	房间装饰	3	各式水果的综合拼盘。
1569	蔬菜拼盘	房间装饰	3	新鲜蔬菜的总汇拼盘
1570	奇面族的面具【威】	房间装饰	3	仿造奇面族所使用的面具而制成的产品。
1571	奇面族的面具【叹】	房间装饰	3	仿造奇面族所使用的面具而制成的产品。
1572	奇面族的面具【惊】	房间装饰	3	仿造奇面族所使用的面具而制成的产品。
1573	琥珀	房间装饰	3	呈现夕阳颜色的琥珀。
1574	蓝色的旷石	房间装饰	3	呈现海水颜色的矿石。
1575	赤色的矿石	房间装饰	3	呈现烈焰颜色的矿石。
1576	贝壳	房间装饰	3	令人联想到沙滩的多彩贝壳。
1577	狩猎贡献之证【帮手】	房间装饰	3	献给在任务中贡献度高的猎人的家具。
1578	狩猎贡献之证【尽力】	房间装饰	3	献给在任务中贡献度极高的猎人的家具。
1579	狩猎贡献之证【献身】	房间装饰	3	献给在任务的多种方面都做出了贡献的猎人的家具。
1580	狩猎贡献之证【武勋】	房间装饰	3	献给在任务的多种方面都做出了极大贡献度的猎人的家具。
1581	小金鱼平衡吊饰	房间装饰	3	宛如小金鱼正在悠游的吊饰。
1582	磨刀鲹鱼吊饰	房间装饰	3	宛如磨刀鲹鱼正在悠游的吊饰。
1583	旗鱼平衡吊饰	房间装饰	3	宛如旗鱼正在悠游的吊饰。
1584	回忆吊饰	房间装饰	3	有可爱玩偶垂坠的吊饰。
1585	国王吊饰	房间装饰	3	有可爱玩偶垂坠的吊饰。
1586	圆点吊饰	房间装饰	3	有可爱圆球串连的吊饰。
1587	木桶吊饰	房间装饰	3	质朴的木桶吊饰。
1588	鱼吊饰套装	房间装饰	3	各种鱼类吊饰的组合。
1589	鱼吊饰【赤】	房间装饰	3	看似很美味的红色鱼吊饰。
1590	旗鱼吊饰	房间装饰	3	外观生动的旗鱼吊饰。
1591	典雅的旗帜吊饰	房间装饰	3	点缀典雅装饰的旗帜吊饰。
1592	画作【迅龙】	房间装饰	3	描绘迅龙的大型绘画作品。
1593	画作【研究基地】	房间装饰	3	描绘研究基地的小型绘画作品。
1594	画作【接待员】	房间装饰	3	描绘接待员的小型绘画作品。
1595	典雅的彩绘盘子	房间装饰	3	美丽典雅的彩绘盘子。
1596	画作【奇面族①】	房间装饰	3	描绘兽人族的绘画作品。制作人不明。
1597	画作【兽缠族①】	房间装饰	3	描绘兽人族的图画作品。制作人不明。
1598	画作【山猫族①】	房间装饰	3	描绘兽人族的绘画作品。制作人不明。
1599	画作【噗吱猪】	房间装饰	3	描绘噗吱猪乖乖坐着的可爱图画作品。
1600	画作【艾露猫】	房间装饰	3	描绘随从艾露猫的绘画作品。散发独特的氛围。
1601	Unavailable	物品	3	Unavailable
1602	Unavailable	物品	3	Unavailable
1603	Unavailable	物品	3	Unavailable
1604	Unavailable	物品	3	Unavailable
1605	怀旧的长桌	房间装饰	3	怀旧的简朴长桌。
1606	高级长桌	房间装饰	3	线条优美的高级长桌。
1607	可爱的长桌	房间装饰	3	优雅可爱的长桌。
1608	怀旧的柜架	房间装饰	3	怀旧简朴的柜架。
1609	充满知性的柜子	房间装饰	3	排列摆放着书籍的柜子。
1610	放满物品的柜子	房间装饰	3	摆满各种书籍、小东西、杂物的柜子
1611	高级柜子	房间装饰	3	装饰精致的高级柜子。
1612	典雅的柜子	房间装饰	3	优雅而典雅的柜子。
1613	可爱的柜子	房间装饰	3	简约可爱的柜子。
1614	点唱机	房间装饰	3	Unavailable
1615	怀旧的灯具	房间装饰	3	木制的怀旧灯具。
1616	耐用的灯具	房间装饰	3	金属制的耐用灯具。
1617	高级灯具	房间装饰	3	闪耀着金黄色的高级灯具。
1618	可爱的灯具	房间装饰	3	如花朵般的可爱灯具。
1619	简约灯具	房间装饰	3	木制质朴的灯具。
1620	Unavailable	物品	3	Unavailable
1621	Unavailable	物品	3	Unavailable
1622	Unavailable	物品	3	Unavailable
1623	怀旧的架子	房间装饰	3	实用的怀旧架子
1624	高级橱子	房间装饰	3	奢华的高级橱子
1625	可爱的橱子	房间装饰	3	典雅可爱的橱子。
1626	质朴的壁挂墙架【大】	房间装饰	3	简约质朴的壁挂墙架。
1627	高级壁挂墙架【大】	房间装饰	3	有型的高级壁挂墙架。
1628	可爱的壁挂墙架【大】	房间装饰	3	可爱有创意的壁挂墙架。
1629	质朴的壁挂墙架【小】	房间装饰	3	简约质朴的壁挂墙架。
1630	高级壁挂墙架【小】	房间装饰	3	风格独特的高级壁挂墙架。
1631	可爱的壁挂墙架【小】	房间装饰	3	可爱有创意的壁挂墙架。
1632	典雅壁饰【赤】	房间装饰	3	加入典雅设计的红色壁饰。
1633	典雅壁饰【蓝】	房间装饰	3	加入典雅设计的蓝色壁饰。
1634	画作【熔山龙】	房间装饰	3	描绘熔山龙的大型绘画作品。
1635	布质壁饰	房间装饰	3	常见的布质壁饰。
1636	毛皮壁饰	房间装饰	3	威武的毛皮壁饰。
1637	舵盘壁饰	房间装饰	3	船舰舵盘的壁饰。
1638	彩绘盘具组	房间装饰	3	用多个彩绘盘子点缀的壁饰。
1639	画作【奇面族②】	房间装饰	3	用色强烈的奇面族绘画作品。可用3张组合进行装饰。
1640	画作【兽缠族②】	房间装饰	3	用大胆笔触描绘的兽缠族绘画作品。可用3张组合进行装饰。
1641	画作【山猫族②】	房间装饰	3	笔触精细的德特尔绘画作品。可用3张组合进行装饰。
1642	画作【古代树森林】	房间装饰	3	描绘古代树森林的绘画作品。
1643	画作【大蚁冢荒地】	房间装饰	3	描绘大蚁冢荒地的绘画作品。
1644	画作【陆珊瑚台地】	房间装饰	3	描绘陆珊瑚台地的绘画作品。
1645	画作【瘴气之谷】	房间装饰	3	描绘瘴气之谷的绘画作品。
1646	画作【龙结晶之地】	房间装饰	3	描绘龙结晶之地的图画作品。
1647	画作【永霜冻土】	房间装饰	3	描绘永霜冻土的绘画作品。
1648	桌上的文件	房间装饰	3	桌上摆放的重要文件数据。
1649	高级茶具组	房间装饰	3	做工精致美丽的高级茶具组。
1650	可爱的桌上摆饰	房间装饰	3	可爱又华丽的桌上摆饰。
1651	地图	房间装饰	3	让人想前往探险的地图。
1652	调合器具组	房间装饰	3	用来调合的器具组合。
1653	面包工具组	房间装饰	3	制作面包的工具套装。
1654	工具组	房间装饰	3	万用的工具组。
1655	怀旧的地毯（1楼）	房间装饰	3	令人感觉亲切又熟悉的地毯。
1656	高级地毯（1楼）	房间装饰	3	豪华绚丽的高级地毯。
1657	可爱的地毯（1楼）	房间装饰	3	疗愈的可爱地毯。
1658	毛皮的地毯（1楼）	房间装饰	3	充满野性的毛皮地毯。
1659	怀旧的地毯（2楼）	房间装饰	3	令人感觉亲切又熟悉的地毯。
1660	高级地毯（2楼）	房间装饰	3	豪华绚丽的高级地毯。
1661	可爱的地毯（2楼）	房间装饰	3	疗愈的可爱地毯。
1662	毛皮的地毯（2楼）	房间装饰	3	充满野性的毛皮地毯。
1663	提灯	房间装饰	3	好用的朴素提灯。
1664	立灯②	房间装饰	3	灯光柔和饱满的古典桌灯。
1665	油灯	房间装饰	3	散发温暖的古典油灯。
1666	蜡烛	房间装饰	3	容易使用的便利蜡烛。
1667	烛台	房间装饰	3	精致打磨而成的奢华烛台。
1668	小鸟装饰灯	房间装饰	3	以可爱小鸟为造型的灯具。在床旁边透出温和的光线。
1669	水母装饰灯	房间装饰	3	以水母为意象设计的灯具。周围有触手包围起来。
1670	灯笼鱼台灯	房间装饰	3	以口部微张的灯笼鱼为造型的灯具。头部前端的部分会发光。
1671	Unavailable	物品	3	Unavailable
1672	Unavailable	物品	3	Unavailable
1673	Unavailable	物品	3	Unavailable
1674	花纹图案	房间装饰	3	Unavailable
1675	优雅风格图案	房间装饰	3	Unavailable
1676	拼贴图案	房间装饰	3	Unavailable
1677	拼贴图案【茶】	房间装饰	3	Unavailable
1678	拼贴图案【灰】	房间装饰	3	Unavailable
1679	格子图案【赤】	房间装饰	3	Unavailable
1680	格子图案【白】	房间装饰	3	Unavailable
1681	格子图案【蓝】	房间装饰	3	Unavailable
