武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
8	斩斧	169	暗夜斩击斧【弦月】	10	独立模型	wp/saxe/saxe013	
8	斩斧	170	重机巨动力1	9	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe010
8	斩斧	171	重机巨动力2	9	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe010
8	斩斧	172	轰龙掠夺者1	9	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe019
8	斩斧	173	轰龙掠夺者2	9	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe019
8	斩斧	174	牙龙剑斧【噬裂】1	8	组合模型	wp/saxe/bs_saxe008	wp/saxe/parts/op_saxe001
8	斩斧	175	牙龙剑斧【噬裂】2	9	组合模型	wp/saxe/bs_saxe008	wp/saxe/parts/op_saxe001
8	斩斧	176	琥珀碎断	9	独立模型	wp/saxe/saxe012	
8	斩斧	177	琥珀碎断·改	9	独立模型	wp/saxe/saxe012	
8	斩斧	178	冰霜琥珀	10	独立模型	wp/saxe/saxe012	
8	斩斧	179	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	180	爆鳞龙心	10	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe018
8	斩斧	181	火龙斧飞龙牙3	9	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe008
8	斩斧	182	蓝牙苍炎斧	9	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe031
8	斩斧	183	银牙煌龙斧	11	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe028
8	斩斧	184	龙姬的剑斧	8	独立模型	wp/saxe/saxe017	
8	斩斧	185	龙姬的剑斧·改	9	独立模型	wp/saxe/saxe017	
8	斩斧	186	煌战之金剑斧	11	独立模型	wp/saxe/saxe018	
8	斩斧	187	威武獠牙1	8	组合模型	wp/saxe/bs_saxe009	
8	斩斧	188	威武獠牙2	9	组合模型	wp/saxe/bs_saxe009	
8	斩斧	189	威武獠牙3	10	组合模型	wp/saxe/bs_saxe009	
8	斩斧	190	严冰犷野	10	组合模型	wp/saxe/bs_saxe010	
8	斩斧	191	冰魔扬军	11	组合模型	wp/saxe/bs_saxe010	
8	斩斧	192	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	193	死灭处刑者尸剑斧	10	组合模型	wp/saxe/bs_saxe009	wp/saxe/parts/op_saxe016
8	斩斧	194	罪罚斩斧1	9	组合模型	wp/saxe/bs_saxe003	wp/saxe/parts/op_saxe022
8	斩斧	195	罪罚斩斧2	10	组合模型	wp/saxe/bs_saxe003	wp/saxe/parts/op_saxe022
8	斩斧	196	泥岩龙腐海1	8	组合模型	wp/saxe/bs_saxe009	wp/saxe/parts/op_saxe002
8	斩斧	197	泥岩龙腐海2	9	组合模型	wp/saxe/bs_saxe009	wp/saxe/parts/op_saxe002
8	斩斧	198	巨牛大剑斧1	8	组合模型	wp/saxe/bs_saxe009	wp/saxe/parts/op_saxe023
8	斩斧	199	巨牛大剑斧2	9	组合模型	wp/saxe/bs_saxe009	wp/saxe/parts/op_saxe023
8	斩斧	200	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	201	狞悍浮空龙1	8	组合模型	wp/saxe/bs_saxe004	wp/saxe/parts/op_saxe005
8	斩斧	202	狞悍浮空龙2	9	组合模型	wp/saxe/bs_saxe004	wp/saxe/parts/op_saxe005
8	斩斧	203	斩龙斩斧1	9	组合模型	wp/saxe/bs_saxe003	wp/saxe/parts/op_saxe021
8	斩斧	204	斩龙斩斧2	9	组合模型	wp/saxe/bs_saxe003	wp/saxe/parts/op_saxe021
8	斩斧	205	夜神斩斧1	8	组合模型	wp/saxe/bs_saxe003	wp/saxe/parts/op_saxe015
8	斩斧	206	夜神斩斧2	9	组合模型	wp/saxe/bs_saxe003	wp/saxe/parts/op_saxe015
8	斩斧	207	土砂龙掘削1	8	组合模型	wp/saxe/bs_saxe009	wp/saxe/parts/op_saxe003
8	斩斧	208	土砂龙掘削2	9	组合模型	wp/saxe/bs_saxe009	wp/saxe/parts/op_saxe003
8	斩斧	209	碎龙斩斧1	9	组合模型	wp/saxe/bs_saxe004	wp/saxe/parts/op_saxe020
8	斩斧	210	碎龙斩斧2	9	组合模型	wp/saxe/bs_saxe004	wp/saxe/parts/op_saxe020
8	斩斧	211	 碎光之剑斧	11	独立模型	wp/saxe/saxe027	
8	斩斧	212	恶灵·改	9	独立模型	wp/saxe/saxe007	
8	斩斧	213	冥王	9	独立模型	wp/saxe/saxe007	
8	斩斧	214	蛮颚剑斧·改	8	独立模型	wp/saxe/saxe005	
8	斩斧	215	破军蛮炎剑斧	9	独立模型	wp/saxe/saxe005	
8	斩斧	216	破军雷颚剑斧	9	独立模型	wp/saxe/saxe009	
8	斩斧	217	破军雷颚剑斧·改	9	独立模型	wp/saxe/saxe009	
8	斩斧	218	破军蛮雷剑斧	10	独立模型	wp/saxe/saxe009	
8	斩斧	219	封龙剑斧1	9	组合模型	wp/saxe/bs_saxe009	
8	斩斧	220	封龙剑斧2	10	组合模型	wp/saxe/bs_saxe009	
8	斩斧	221	诸行无常－灯笼－	11	独立模型	wp/saxe/saxe015	
8	斩斧	222	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	223	雷公宝斧【麒麟】	10	独立模型	wp/saxe/saxe002	
8	斩斧	224	水螅·横裂	10	独立模型	wp/saxe/saxe014	
8	斩斧	225	暴君·横裂	11	独立模型	wp/saxe/saxe014	
8	斩斧	226	炎王朱炎宝座	10	独立模型	wp/saxe/saxe001	
8	斩斧	227	冥灯龙剑斧改	11	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe011
8	斩斧	228	业斧暴食强欲	11	独立模型	wp/saxe/saxe016	
8	斩斧	229	金刚角斧	10	独立模型	wp/saxe/saxe019	
8	斩斧	230	鬼神角斧【雷火丰】	11	独立模型	wp/saxe/saxe020	
8	斩斧	231	黑之剑斧	10	独立模型	wp/saxe/saxe022	
8	斩斧	232	漆黑收获	11	独立模型	wp/saxe/saxe022	
8	斩斧	233	魂焰剑斧·炎妃	11	组合模型	wp/saxe/bs_saxe007	
8	斩斧	234	魂焰剑斧·灭尽	11	组合模型	wp/saxe/bs_saxe007	wp/saxe/parts/op_saxe004
8	斩斧	235	魂焰剑斧·冥灯	11	组合模型	wp/saxe/bs_saxe007	wp/saxe/parts/op_saxe011
8	斩斧	236	劫难掠夺者	10	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe029
8	斩斧	237	公会宫殿剑斧	9	独立模型	wp/saxe/saxe023	
8	斩斧	238	金刚角斧雷鸣	11	独立模型	wp/saxe/saxe019	
8	斩斧	239	狱界斩裂斧改	11	组合模型	wp/saxe/bs_saxe002	wp/saxe/parts/op_saxe026
8	斩斧	240	冰霜奥拉烈	10	独立模型	wp/saxe/saxe024	
8	斩斧	241	黑龙剑斧	10	独立模型	wp/saxe/saxe025	
8	斩斧	242	真·黑龙剑斧	11	独立模型	wp/saxe/saxe025	
8	斩斧	243	宫廷卫剑斧【巨星】	11	独立模型	wp/saxe/saxe023	
8	斩斧	244	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	245	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	246	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	247	赤龙讨伐剑斧·火	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	248	赤龙讨伐剑斧·水	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	249	赤龙讨伐剑斧·冰	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	250	赤龙讨伐剑斧·雷	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	251	赤龙讨伐剑斧·龙	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	252	赤龙讨伐剑斧·毒	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	253	赤龙讨伐剑斧·麻痹	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	254	赤龙讨伐剑斧·睡眠	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	255	赤龙讨伐剑斧·爆破	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	256	赤龙讨伐剑斧·火	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	257	赤龙讨伐剑斧·水	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	258	赤龙讨伐剑斧·冰	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	259	赤龙讨伐剑斧·雷	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	260	赤龙讨伐剑斧·龙	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	261	赤龙讨伐剑斧·毒	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	262	赤龙讨伐剑斧·麻痹	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	263	赤龙讨伐剑斧·睡眠	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	264	赤龙讨伐剑斧·爆破	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	265	金色的剑斧·雷	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	266	金色的剑斧·麻痹	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	267	金色的剑斧·睡眠	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	268	金色的剑斧·贼	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe001
8	斩斧	269	金色的剑斧·泥鱼	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe002
8	斩斧	270	金色的剑斧·土砂	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe003
8	斩斧	271	金色的剑斧·浮空	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe005
8	斩斧	272	金色的剑斧·风漂	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe006
8	斩斧	273	金色的剑斧·尸套	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe007
8	斩斧	274	金色的剑斧·王	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe008
8	斩斧	275	金色的剑斧·角	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe009
8	斩斧	276	金色的剑斧·爆锤	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe010
8	斩斧	277	金色的剑斧·爆鳞	9	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe012
8	斩斧	278	铠罗剑斧·贼	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe001
8	斩斧	279	铠罗剑斧·泥鱼	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe002
8	斩斧	280	铠罗剑斧·土砂	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe003
8	斩斧	281	铠罗剑斧·浮空	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe005
8	斩斧	282	铠罗剑斧·风漂	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe006
8	斩斧	283	铠罗剑斧·尸套	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe007
8	斩斧	284	铠罗剑斧·王	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe008
8	斩斧	285	铠罗剑斧·角	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe009
8	斩斧	286	铠罗剑斧·爆锤	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe010
8	斩斧	287	铠罗剑斧·爆鳞	10	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe012
8	斩斧	288	铠罗剑斧·雷	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	289	铠罗剑斧·麻痹	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	290	铠罗剑斧·睡眠	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	291	铠罗剑斧·水	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	292	皇金剑斧·风漂	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe006
8	斩斧	293	皇金剑斧·尸套	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe007
8	斩斧	294	皇金剑斧·王	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe008
8	斩斧	295	皇金剑斧·爆鳞	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe012
8	斩斧	296	皇金剑斧·雷	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	297	皇金剑斧·水	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	298	皇金剑斧·麻痹	11	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	299	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	300	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	301	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	302	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	303	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	304	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	305	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	306	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	307	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	308	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	309	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	310	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	311	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	312	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	313	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	314	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	315	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	316	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	317	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	318	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	319	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
8	斩斧	320	Unavailable	0	组合模型	wp/saxe/bs_saxe001	
9	盾斧	0	Unavailable	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	2	Unavailable	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	4	Unavailable	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	6	Unavailable	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	8	Unavailable	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	9	Unavailable	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	10	调查团试作盾斧1	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	11	调查团试作盾斧2	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	12	调查团试作盾斧3	1	组合模型	wp/caxe/bs_caxe001	
9	盾斧	13	精锐调查团盾斧1	2	组合模型	wp/caxe/bs_caxe001	
9	盾斧	14	精锐调查团盾斧2	3	组合模型	wp/caxe/bs_caxe001	
9	盾斧	15	精锐调查团盾斧3	4	组合模型	wp/caxe/bs_caxe001	
9	盾斧	16	铬铁守护者1	5	组合模型	wp/caxe/bs_caxe001	
9	盾斧	17	铬铁守护者2	5	组合模型	wp/caxe/bs_caxe001	
9	盾斧	18	灭尽龙的挥击	6	组合模型	wp/caxe/bs_caxe001	wp/caxe/parts/op_caxe004
9	盾斧	19	坏灭之一束	7	独立模型	wp/caxe/caxe004	
9	盾斧	20	火龙盾斧1	3	组合模型	wp/caxe/bs_caxe001	wp/caxe/parts/op_caxe008
9	盾斧	21	火龙盾斧2	4	组合模型	wp/caxe/bs_caxe001	wp/caxe/parts/op_caxe008
9	盾斧	22	炎斧蛇王	5	独立模型	wp/caxe/caxe003	
9	盾斧	23	焰斧鹤王	6	独立模型	wp/caxe/caxe003	
9	盾斧	25	泥流盾斧1	1	组合模型	wp/caxe/bs_caxe001	wp/caxe/parts/op_caxe002
9	盾斧	26	泥流盾斧2	2	组合模型	wp/caxe/bs_caxe001	wp/caxe/parts/op_caxe002
9	盾斧	27	泥流盾斧3	3	组合模型	wp/caxe/bs_caxe001	wp/caxe/parts/op_caxe002
9	盾斧	28	深沉泥鱼1	4	组合模型	wp/caxe/bs_caxe002	wp/caxe/parts/op_caxe002
9	盾斧	29	深沉泥鱼2	5	组合模型	wp/caxe/bs_caxe002	wp/caxe/parts/op_caxe002
9	盾斧	30	深沉泥鱼3	5	组合模型	wp/caxe/bs_caxe002	wp/caxe/parts/op_caxe002
9	盾斧	31	冰结盾斧1	3	组合模型	wp/caxe/bs_caxe001	
9	盾斧	32	冰结盾斧2	4	组合模型	wp/caxe/bs_caxe001	
9	盾斧	33	寒霜巨人1	5	组合模型	wp/caxe/bs_caxe002	
9	盾斧	34	寒霜巨人2	5	组合模型	wp/caxe/bs_caxe002	
9	盾斧	35	焰火盾斧	2	独立模型	wp/caxe/caxe002	
9	盾斧	36	雌火盾斧	4	独立模型	wp/caxe/caxe002	
9	盾斧	37	樱火盾斧	5	独立模型	wp/caxe/caxe007	
9	盾斧	38	火铠盾斧	6	独立模型	wp/caxe/caxe007	
9	盾斧	39	骨制兵装1	0	组合模型	wp/caxe/bs_caxe003	
9	盾斧	40	骨制兵装2	0	组合模型	wp/caxe/bs_caxe003	
9	盾斧	41	骨制兵装3	1	组合模型	wp/caxe/bs_caxe003	
9	盾斧	42	硬骨兵装1	2	组合模型	wp/caxe/bs_caxe003	
9	盾斧	43	硬骨兵装2	3	组合模型	wp/caxe/bs_caxe003	
9	盾斧	44	硬骨兵装3	4	组合模型	wp/caxe/bs_caxe003	
9	盾斧	45	强骨兵装1	5	组合模型	wp/caxe/bs_caxe003	
9	盾斧	46	强骨兵装2	5	组合模型	wp/caxe/bs_caxe003	
9	盾斧	47	爆锤盾墙1	3	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe009
9	盾斧	48	爆锤盾墙2	4	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe009
9	盾斧	49	暴君铜盾1	5	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe009
9	盾斧	50	暴君铜盾2	6	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe009
9	盾斧	52	贼龙兵装1	1	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe001
9	盾斧	53	贼龙兵装2	2	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe001
9	盾斧	54	贼龙兵装3	3	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe001
9	盾斧	55	贼龙盾斧1	4	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe001
9	盾斧	56	贼龙盾斧2	5	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe001
9	盾斧	57	贼龙盾斧3	5	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe001
9	盾斧	58	岩贼龙盾1	5	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe010
9	盾斧	59	岩贼龙盾2	6	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe010
9	盾斧	60	痹贼龙兵装1	2	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe005
9	盾斧	61	痹贼龙兵装2	3	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe005
9	盾斧	62	痹贼龙盾斧1	4	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe005
9	盾斧	63	痹贼龙盾斧2	5	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe005
9	盾斧	64	痹贼龙盾斧3	5	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe005
9	盾斧	65	尸套龙盾斧1	6	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe007
9	盾斧	66	尸套龙盾斧2	6	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe007
9	盾斧	67	脉冲兵装1	1	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe003
9	盾斧	68	脉冲兵装2	2	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe003
9	盾斧	69	脉冲兵装3	3	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe003
9	盾斧	70	飞雷龙之腕1	4	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe003
9	盾斧	71	飞雷龙之腕2	5	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe003
9	盾斧	72	飞雷龙之腕3	5	组合模型	wp/caxe/bs_caxe004	wp/caxe/parts/op_caxe003
9	盾斧	73	惨爪兵装1	3	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe006
9	盾斧	74	惨爪兵装2	4	组合模型	wp/caxe/bs_caxe003	wp/caxe/parts/op_caxe006
9	盾斧	75	憎恨的火炎	5	独立模型	wp/caxe/caxe005	
9	盾斧	76	憎【忿恨】	7	独立模型	wp/caxe/caxe005	
9	盾斧	77	龙骨盾斧1	2	组合模型	wp/caxe/bs_caxe003	
9	盾斧	78	龙骨盾斧2	3	组合模型	wp/caxe/bs_caxe003	
9	盾斧	79	龙骨盾斧3	5	组合模型	wp/caxe/bs_caxe003	
9	盾斧	86	熔山龙盾斧	4	独立模型	wp/caxe/caxe006	
9	盾斧	80	卷土重来熔山龙盾斧	7	独立模型	wp/caxe/caxe006	
9	盾斧	81	黑钢盾斧1	4	组合模型	wp/caxe/bs_caxe001	
9	盾斧	82	黑钢盾斧2	5	组合模型	wp/caxe/bs_caxe001	
9	盾斧	83	钢龙冰盾	6	独立模型	wp/caxe/caxe001	
9	盾斧	84	钢龙幻梦	7	独立模型	wp/caxe/caxe001	
9	盾斧	85	冥灯龙盾斧	7	组合模型	wp/caxe/bs_caxe001	wp/caxe/parts/op_caxe011
9	盾斧	100	暴虐盾斧	5	独立模型	wp/caxe/caxe008	
9	盾斧	101	德斯特涅塔	6	独立模型	wp/caxe/caxe008	
9	盾斧	102	但丁的魔剑	7	独立模型	wp/caxe/caxe009	
9	盾斧	103	Unavailable	0	组合模型	wp/caxe/bs_caxe001	
9	盾斧	104	金色的盾斧·冰	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	
9	盾斧	105	金色的盾斧·雷	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	
9	盾斧	106	金色的盾斧·睡眠	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	
9	盾斧	107	金色的盾斧·贼	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe001
9	盾斧	108	金色的盾斧·泥鱼	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe002
9	盾斧	109	金色的盾斧·飞雷	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe003
9	盾斧	110	金色的盾斧·痹贼	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe005
9	盾斧	111	金色的盾斧·惨爪	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe006
9	盾斧	112	金色的盾斧·尸套	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe007
9	盾斧	113	金色的盾斧·王	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe008
9	盾斧	114	金色的盾斧·角	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe009
9	盾斧	115	金色的盾斧·岩贼	5	组合模型 (凯罗武器)	wp/caxe/bs_caxe005	wp/caxe/parts/op_caxe010
9	盾斧	116	铠罗兵装·贼	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe001
9	盾斧	117	铠罗兵装·泥鱼	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe002
9	盾斧	118	铠罗兵装·飞雷	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe003
9	盾斧	119	铠罗兵装·痹贼	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe005
9	盾斧	120	铠罗兵装·惨爪	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe006
9	盾斧	121	铠罗兵装·尸套	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe007
9	盾斧	122	铠罗兵装·王	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe008
9	盾斧	123	铠罗兵装·角	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe009
9	盾斧	124	铠罗兵装·岩贼	6	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	wp/caxe/parts/op_caxe010
9	盾斧	125	铠罗兵装·冰	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	
9	盾斧	126	铠罗兵装·雷	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	
9	盾斧	127	铠罗兵装·睡眠	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	
9	盾斧	128	皇后武装	6	组合模型	wp/caxe/bs_caxe007	
9	盾斧	129	皇后武装·炎妃	7	组合模型	wp/caxe/bs_caxe007	
9	盾斧	130	皇后武装·灭尽	7	组合模型	wp/caxe/bs_caxe007	wp/caxe/parts/op_caxe004
9	盾斧	131	皇后武装·冥灯	7	组合模型	wp/caxe/bs_caxe007	wp/caxe/parts/op_caxe011
9	盾斧	132	铠罗兵装·水	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe006	
9	盾斧	133	皇金盾斧·飞雷	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe011	wp/caxe/parts/op_caxe003
9	盾斧	134	皇金盾斧·痹贼	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe011	wp/caxe/parts/op_caxe005
9	盾斧	135	皇金盾斧·尸套	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe011	wp/caxe/parts/op_caxe007
9	盾斧	136	皇金盾斧·王	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe011	wp/caxe/parts/op_caxe008
9	盾斧	137	皇金盾斧·冰	7	组合模型 (凯罗武器)	wp/caxe/bs_caxe012	
